AGD275.F1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.F2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.F3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.F4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.G0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.G1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.G2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.G3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.G4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.H0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.H1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.H2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.H3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.H4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.I0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.I1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.I2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.I3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.I4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.J0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.J1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.J2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.J3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.J4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.K0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.K1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.K2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.K3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.K4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.L0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.L1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.L2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.L3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD275.L4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.A0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.A1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.B0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.B1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.B2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.C0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.C1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.C2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.C3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.D0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.D1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.D2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.D3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.D4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.E0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.E1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.E2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.E3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.E4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.F0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.F1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.F2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.F3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.F4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.G0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.G1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.G2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.G3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.G4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.H0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.H1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.H2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.H3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.H4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.I0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.I1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.I2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.I3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.I4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.J0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.J1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.J2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.J3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.J4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.K0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.K1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.K2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.K3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.K4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.L0;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.L1;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.L2;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.L3;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGD775.L4;KIT x 2^ anta ambidestro x   'T/Z/T'- 2000 h-con viti -per fin. EBE 85con soglia rib. e AC1237;;;
AGE271.A0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.A1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.A9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.B0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.B1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.B2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.B9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.C0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.C1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.C2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.C3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.C9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.D0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.D1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.D2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.D3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.D4;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.D9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.E0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.E1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.E2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.E3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.E4;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.E9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.F0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.F1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.F2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.F3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.F4;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.F9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.G0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.G1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.G2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.G3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.G4;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.G9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.H0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.H1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.H2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.H3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.H4;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.H9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.I0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.I1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.I2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.I3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.I4;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.I9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.J0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.J1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.J2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.J3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.J4;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.J9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.K0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.K1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.K2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.K3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.K4;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.K9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.L0;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.L1;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.L2;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.L3;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.L4;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE271.L9;Kit anta/ribalta DX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.A0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.A1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.A9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.B0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.B1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.B2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.B9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.C0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.C1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.C2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.C3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.C9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.D0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.D1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.D2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.D3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.D4;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.D9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.E0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.E1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.E2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.E3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.E4;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.E9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.F0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.F1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.F2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.F3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.F4;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.F9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.G0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.G1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.G2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.G3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.G4;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.G9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.H0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.H1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.H2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.H3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.H4;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.H9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.I0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.I1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.I2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.I3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.I4;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.I9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.J0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.J1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.J2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.J3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.J4;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.J9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.K0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.K1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.K2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.K3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.K4;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.K9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.L0;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.L1;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.L2;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.L3;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.L4;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE272.L9;Kit anta/ribalta SX - acciaio  2000h - cerniere a sorm. - anta max 150 kg - con viti;;;
AGE275.A0;Kit chius. 2^ anta DX per   'Z/T/Z'- acciaio  2000 h - cerniere a sorm.  - anta max 150 kg - con vit;;;
AGE275.A1;Kit chius. 2^ anta DX per   'Z/T/Z'- acciaio  2000 h - cerniere a sorm.  - anta max 150 kg - con vit;;;
AGE275.A9;Kit chius. 2^ anta DX per   'Z/T/Z'- acciaio  2000 h - cerniere a sorm.  - anta max 150 kg - con vit;;;
AGE275.B0;Kit chius. 2^ anta DX per   'Z/T/Z'- acciaio  2000 h - cerniere a sorm.  - anta max 150 kg - con vit;;;
AGE275.B1;Kit chius. 2^ anta DX per   'Z/T/Z'- acciaio  2000 h - cerniere a sorm.  - anta max 150 kg - con vit;;;
AGE275.B2;Kit chius. 2^ anta DX per   'Z/T/Z'- acciaio  2000 h - cerniere a sorm.  - anta max 150 kg - con vit;;;
AGE275.B9;Kit chius. 2^ anta DX per   'Z/T/Z'- acciaio  2000 h - cerniere a sorm.  - anta max 150 kg - con vit;;;
